class,age,male,female
0,0 to 1,903.27,815.47
1,1 to 5,3461.01,3119.17
10,10 to 15,5096.49,4707.06
15,15 to 20,5233.87,5106.67
20,20 to 25,5866.84,5560.55
25,25 to 30,5774.24,5522.55
30,30 to 35,5466.48,5116.75
35,35 to 40,5186.02,4892.78
40,40 to 45,4747.15,4499.67
45,45 to 50,4254.12,4009.66
5,5 to 10,4360.77,3895.2
50,50 to 55,3644.43,3569.05
55,55 to 60,3153.44,3033.65
60,60 to 65,2649.24,2440.24
65,65 to 70,2053.58,2019.82
70,70 to 75,1459.25,1571.1
75,75 to 80,1048.56,1067.15
80,80 and over,831.7,899.02
