class,age,male,female
0,0 to 1,1846.75,1769.58
1,1 to 5,7076.08,6768.65
10,10 to 15,7980.51,7610
15,15 to 20,6325.91,6441.54
20,20 to 25,5989.33,6428.27
25,25 to 30,6705.75,6244.45
30,30 to 35,6192.33,5984.9
35,35 to 40,6001,5721.15
40,40 to 45,5175.3,5029.54
45,45 to 50,4685.77,4558.18
5,5 to 10,8658.65,8442.96
50,50 to 55,3873.08,3790.2
55,55 to 60,3152.9,3339.89
60,60 to 65,2748.5,3054.95
65,65 to 70,1886.56,2236.86
70,70 to 75,1013.24,1363.87
75,75 to 80,485.01,701.65
80,80 and over,383.21,560.33
