class,age,male,female
0,0 to 1,1259.46,1133.57
1,1 to 5,4825.8,4335.91
10,10 to 15,7042.07,6472.98
15,15 to 20,7327.57,7078.84
20,20 to 25,8203.48,7733.23
25,25 to 30,8049.16,7706.32
30,30 to 35,7670.07,7159.75
35,35 to 40,7258.99,6825.16
40,40 to 45,6607.74,6224.2
45,45 to 50,5905.88,5539.66
5,5 to 10,6077.33,5424.16
50,50 to 55,5055,4921.38
55,55 to 60,4399.38,4172.08
60,60 to 65,3636.05,3323.86
65,65 to 70,2793.12,2707.3
70,70 to 75,1967.62,2100.69
75,75 to 80,1405.65,1425.78
80,80 and over,1130.39,1216.38
