class,age,male,female
0,0 to 1,2149.33,2020.05
1,1 to 5,8235.44,7726.67
10,10 to 15,10886.76,10305.34
15,15 to 20,9358.16,9429.83
20,20 to 25,8875.58,8720.21
25,25 to 30,9095.48,8548.66
30,30 to 35,8533.94,8478.9
35,35 to 40,8349.27,8012.47
40,40 to 45,7373.51,7027.74
45,45 to 50,6462.26,6129.51
5,5 to 10,9493.84,8959.19
50,50 to 55,5453.52,5672.4
55,55 to 60,5178.27,5246.02
60,60 to 65,4996.22,4697.21
65,65 to 70,3386.4,3212.79
70,70 to 75,2054.86,2190.58
75,75 to 80,1075.16,1188.68
80,80 and over,870.41,956.01
