class,age,male,female
0,0 to 1,1931.39,1756.53
1,1 to 5,7400.4,6718.72
10,10 to 15,10301.99,9722.55
15,15 to 20,9948.83,10067.3
20,20 to 25,10119.7,9903.56
25,25 to 30,9943.87,9658.58
30,30 to 35,9381.25,8891.06
35,35 to 40,8554.79,8208.27
40,40 to 45,7673.39,7492.88
45,45 to 50,6914.47,6778.13
5,5 to 10,8983.4,8208.23
50,50 to 55,6238.86,6065.46
55,55 to 60,5134.62,4828.33
60,60 to 65,4016.24,3785.25
65,65 to 70,3194.69,3116.35
70,70 to 75,2389.01,2635.23
75,75 to 80,1629.11,1673.35
80,80 and over,1271.65,1415.74
