class,age,male,female
0,0 to 1,2545.18,2364.67
1,1 to 5,9752.19,9044.86
10,10 to 15,12159.96,11576.89
15,15 to 20,10287.7,10243.97
20,20 to 25,9728.42,9706.23
25,25 to 30,10107.66,9650.47
30,30 to 35,10176.63,10129.93
35,35 to 40,10191.16,9630.38
40,40 to 45,9084.9,8939.41
45,45 to 50,8079.17,7868.23
5,5 to 10,11799.54,10988.93
50,50 to 55,6973.43,7027.28
55,55 to 60,5961.45,6359.92
60,60 to 65,5524.03,5700.4
65,65 to 70,3728.99,4053.22
70,70 to 75,2126.71,2762.67
75,75 to 80,1131.18,1628.64
80,80 and over,943.53,1280.98
