class,age,male,female
0,0 to 1,527.73,488.5
1,1 to 5,2022.08,1868.52
10,10 to 15,2739.09,2600.51
15,15 to 20,3099.96,3124.42
20,20 to 25,3092.48,2917.03
25,25 to 30,2998.46,2740.22
30,30 to 35,2906,2692.76
35,35 to 40,2771.38,2581.1
40,40 to 45,2498.96,2440.13
45,45 to 50,2232.19,2146.45
5,5 to 10,2253.06,2077.92
50,50 to 55,1952.86,1977.28
55,55 to 60,1756.89,1690.21
60,60 to 65,1474.44,1440.52
65,65 to 70,1106.96,1148.36
70,70 to 75,727.86,802.66
75,75 to 80,394.87,484.16
80,80 and over,334.75,378.37
