class,age,male,female
0,0 to 1,858.25,756.08
1,1 to 5,3288.52,2892.01
10,10 to 15,4480.42,4162.87
15,15 to 20,5007.2,4802.4
20,20 to 25,5454.87,5036.06
25,25 to 30,5490.68,5146.7
30,30 to 35,5232.52,4787.85
35,35 to 40,4899.24,4495.56
40,40 to 45,4442.02,4003.63
45,45 to 50,3943.93,3581.59
5,5 to 10,3920.02,3492.89
50,50 to 55,3341.71,3221.76
55,55 to 60,3084.37,2703.81
60,60 to 65,2411.98,2183.13
65,65 to 70,1833.45,1737.47
70,70 to 75,1297.3,1368.54
75,75 to 80,974.82,964.43
80,80 and over,775.15,819.49
