class,age,male,female
0,0 to 1,1468.72,1381.53
1,1 to 5,5627.6,5284.35
10,10 to 15,5882.92,5506.66
15,15 to 20,4425.73,4828.5
20,20 to 25,4590.32,4932.42
25,25 to 30,5267.09,4852.59
30,30 to 35,4737.7,4359.46
35,35 to 40,4262.04,4139.77
40,40 to 45,3946.61,3616.08
45,45 to 50,3300.27,3069.3
5,5 to 10,6905.39,6832.95
50,50 to 55,2633.34,2503.46
55,55 to 60,1984.78,2124.86
60,60 to 65,2004.33,2565.59
65,65 to 70,1395.73,1754.92
70,70 to 75,683.11,997.91
75,75 to 80,309.38,449.12
80,80 and over,239.61,406.52
