class,age,male,female
0,0 to 1,1280.84,1206.57
1,1 to 5,4907.71,4615.15
10,10 to 15,5977.82,5716.39
15,15 to 20,5104.56,5179.72
20,20 to 25,4874.45,4895.9
25,25 to 30,4974.9,4710.41
30,30 to 35,4830.58,4814.67
35,35 to 40,4631.33,4411.15
40,40 to 45,4167.51,4273.6
45,45 to 50,3877.56,3729.33
5,5 to 10,5638.17,5453.46
50,50 to 55,3245.53,3441.68
55,55 to 60,2917.07,3156.82
60,60 to 65,3095.14,3239.33
65,65 to 70,2022.35,2203.83
70,70 to 75,1139.04,1429.28
75,75 to 80,568.58,873.16
80,80 and over,511.04,766.56
