class,age,male,female
0,0 to 1,942.44,871.74
1,1 to 5,3611.07,3334.39
10,10 to 15,4361.41,4166.66
15,15 to 20,4409.46,4372.78
20,20 to 25,4258.59,3944.65
25,25 to 30,4086.67,3871.75
30,30 to 35,4009.37,3873.54
35,35 to 40,3914.26,3640.16
40,40 to 45,3516.74,3475.53
45,45 to 50,3163.81,3029.92
5,5 to 10,4065.09,3802.05
50,50 to 55,2753.79,2760.58
55,55 to 60,2479.44,2544
60,60 to 65,2321.36,2327.33
65,65 to 70,1676.49,1743.37
70,70 to 75,1042.45,1175.33
75,75 to 80,552.51,712.73
80,80 and over,491.84,631.42
