class,age,male,female
0,0 to 1,479.07,448.5
1,1 to 5,1835.62,1715.51
10,10 to 15,2455.67,2331.22
15,15 to 20,2155.64,2077.23
20,20 to 25,2024.51,2076.97
25,25 to 30,2061.09,2017.43
30,30 to 35,1915.73,1901.74
35,35 to 40,1855.79,1876.95
40,40 to 45,1734.36,1786.73
45,45 to 50,1618.67,1598.67
5,5 to 10,2456.61,2253.38
50,50 to 55,1373.24,1436.16
55,55 to 60,1198.78,1175.81
60,60 to 65,966.46,984.45
65,65 to 70,672.3,695.53
70,70 to 75,384.6,480.06
75,75 to 80,219.67,279.25
80,80 and over,170.38,214.63
