class,age,male,female
0,0 to 1,1147.08,1010.34
1,1 to 5,4395.19,3864.56
10,10 to 15,6232.77,5986.3
15,15 to 20,6032.64,5998.78
20,20 to 25,5976.56,5552.41
25,25 to 30,5650.83,5417.77
30,30 to 35,5255.37,5312.62
35,35 to 40,4999.9,5076.69
40,40 to 45,4641.05,4576.33
45,45 to 50,4090.7,3869.34
5,5 to 10,5696.37,5147
50,50 to 55,3414.26,3629.13
55,55 to 60,3040.48,3050.28
60,60 to 65,2654.34,2723.59
65,65 to 70,1946.52,1917.38
70,70 to 75,1307.12,1461.09
75,75 to 80,803.88,822.52
80,80 and over,658.04,727.32
