class,age,male,female
0,0 to 1,2417.01,2170.56
1,1 to 5,9261.09,8302.37
10,10 to 15,11948.54,11067.45
15,15 to 20,11924.62,11990.5
20,20 to 25,12862.74,12665.3
25,25 to 30,12686.83,12070.63
30,30 to 35,11714.27,10966.88
35,35 to 40,10778.78,10156.38
40,40 to 45,9541.3,9186.39
45,45 to 50,8534.51,8357.13
5,5 to 10,10966.75,10024.5
50,50 to 55,7438.36,7622.69
55,55 to 60,6667.15,6605.11
60,60 to 65,5639.66,5267.83
65,65 to 70,4067.45,3942.06
70,70 to 75,2862.85,3080.82
75,75 to 80,1949.95,1998.21
80,80 and over,1565.74,1630.72
