class,age,male,female
0,0 to 1,469.41,428.77
1,1 to 5,1798.59,1640.04
10,10 to 15,2355.42,2247.87
15,15 to 20,2396.21,2318.33
20,20 to 25,2444.36,2357.5
25,25 to 30,2414.15,2275.3
30,30 to 35,2263.69,2179.75
35,35 to 40,2186.3,2033.62
40,40 to 45,1937,1871.31
45,45 to 50,1777.11,1627.44
5,5 to 10,2231.8,2063.5
50,50 to 55,1420.39,1401.62
55,55 to 60,1261.43,1126.28
60,60 to 65,917.24,942.48
65,65 to 70,666.38,691.07
70,70 to 75,408.14,439.45
75,75 to 80,221.83,254.09
80,80 and over,175.56,196.46
