class,age,male,female
0,0 to 1,969.51,897.3
1,1 to 5,3714.83,3432.19
10,10 to 15,4877.42,4638.6
15,15 to 20,5370.63,5392.38
20,20 to 25,5315.48,4989.85
25,25 to 30,5140.08,4736.13
30,30 to 35,4997.22,4675.87
35,35 to 40,4793.04,4461.47
40,40 to 45,4317.84,4227.66
45,45 to 50,3862.3,3710.46
5,5 to 10,4148.42,3841.56
50,50 to 55,3375.88,3409.4
55,55 to 60,3037.6,2969.02
60,60 to 65,2619.17,2576.77
65,65 to 70,1948.42,2023.37
70,70 to 75,1264.45,1401.55
75,75 to 80,681.58,846.65
80,80 and over,585.01,682.93
