class,age,male,female
0,0 to 1,1055.92,988.59
1,1 to 5,4045.91,3781.35
10,10 to 15,5410.53,5135.93
15,15 to 20,4749.08,4576.43
20,20 to 25,4459.62,4575.32
25,25 to 30,4540.01,4443.12
30,30 to 35,4219.29,4188.23
35,35 to 40,4086.89,4133.19
40,40 to 45,3819.01,3934.3
45,45 to 50,3564.43,3520.14
5,5 to 10,5412.83,4965.44
50,50 to 55,3023.36,3161.97
55,55 to 60,2639.14,2588.64
60,60 to 65,2127.23,2167.62
65,65 to 70,1479.8,1531.38
70,70 to 75,846.19,1056.4
75,75 to 80,483.24,614.34
80,80 and over,374.73,472.14
