class,age,male,female
0,0 to 1,502.09,469.95
1,1 to 5,1923.82,1797.57
10,10 to 15,2575.01,2443.64
15,15 to 20,2271.89,2186.78
20,20 to 25,2136.81,2188.27
25,25 to 30,2173.45,2125.27
30,30 to 35,2020.6,2003.54
35,35 to 40,1957.96,1979.11
40,40 to 45,1828.35,1880.02
45,45 to 50,1705.36,1681.42
5,5 to 10,2570.83,2358.51
50,50 to 55,1447.61,1508.45
55,55 to 60,1263,1234.81
60,60 to 65,1013.68,1031.93
65,65 to 70,707.89,732.31
70,70 to 75,404.58,504.65
75,75 to 80,232.42,295.15
80,80 and over,180.48,227.81
