class,age,male,female
0,0 to 1,1503.74,1341.91
1,1 to 5,5761.78,5132.78
10,10 to 15,8141.39,7657.7
15,15 to 20,7928.57,8178.96
20,20 to 25,7993.11,8265.95
25,25 to 30,7955.7,8189.88
30,30 to 35,7505.59,7466.31
35,35 to 40,6898.26,6921.36
40,40 to 45,6300.95,6337.78
45,45 to 50,5721.36,5861.49
5,5 to 10,6964.57,6318.5
50,50 to 55,5184.59,5453.44
55,55 to 60,4765.21,4678.54
60,60 to 65,4025.63,3795.82
65,65 to 70,3255.09,3156.29
70,70 to 75,2362.19,2605.39
75,75 to 80,1841.32,1854.51
80,80 and over,1336.23,1432.81
