class,age,male,female
0,0 to 1,736.35,692.08
1,1 to 5,2821.44,2647.22
10,10 to 15,3074.8,2936.9
15,15 to 20,2520.05,2680.58
20,20 to 25,2523,2734.09
25,25 to 30,2709.54,2569.64
30,30 to 35,2522.61,2453.67
35,35 to 40,2404.61,2443.02
40,40 to 45,2243.86,2268.19
45,45 to 50,2056.69,1985.1
5,5 to 10,3563.03,3475.36
50,50 to 55,1665.98,1651.24
55,55 to 60,1341.26,1406.58
60,60 to 65,1207.45,1499.62
65,65 to 70,834.84,1017.22
70,70 to 75,375.08,534.14
75,75 to 80,158.43,245.34
80,80 and over,115.54,179.43
