class,age,male,female
0,0 to 1,882.05,818.84
1,1 to 5,3379.68,3132.05
10,10 to 15,4250.46,4086.08
15,15 to 20,3754.28,3800.57
20,20 to 25,3420.59,3616.92
25,25 to 30,3448.63,3409.79
30,30 to 35,3183.1,3314.88
35,35 to 40,3126.59,3247.91
40,40 to 45,2852.65,2968.94
45,45 to 50,2551.2,2473.27
5,5 to 10,4562.33,4304.13
50,50 to 55,2021.48,2257.35
55,55 to 60,1711.09,1911.27
60,60 to 65,1501.67,1818.98
65,65 to 70,962.41,1175.83
70,70 to 75,554.69,763.42
75,75 to 80,278.53,369.9
80,80 and over,207.01,306.81
