class,age,male,female
0,0 to 1,867.32,814.19
1,1 to 5,3323.25,3114.26
10,10 to 15,3845.64,3634.24
15,15 to 20,3358.58,3459.85
20,20 to 25,3394.7,3532.79
25,25 to 30,3548.84,3402.55
30,30 to 35,3363.55,3281.6
35,35 to 40,3218.77,3281.26
40,40 to 45,2990.13,3006.76
45,45 to 50,2718.49,2642.24
5,5 to 10,4191.22,4057.64
50,50 to 55,2228.4,2279.47
55,55 to 60,1832.61,2004.74
60,60 to 65,1715.11,2078
65,65 to 70,1213.34,1402.89
70,70 to 75,549.15,727.28
75,75 to 80,241.52,341.96
80,80 and over,164.57,255.51
