class,age,male,female
0,0 to 1,1235.94,1081.41
1,1 to 5,4735.66,4136.38
10,10 to 15,6384.91,5930.09
15,15 to 20,7062.38,6769.04
20,20 to 25,7612.96,7075.55
25,25 to 30,7660.98,7207.59
30,30 to 35,7341.14,6738.35
35,35 to 40,6896.68,6306.63
40,40 to 45,6211.02,5624.83
45,45 to 50,5504.54,5028.84
5,5 to 10,5615.03,5001.63
50,50 to 55,4680.59,4551.2
55,55 to 60,4339.9,3840.85
60,60 to 65,3439.58,3117.4
65,65 to 70,2599.51,2449.16
70,70 to 75,1826.42,1904.38
75,75 to 80,1339.54,1316.36
80,80 and over,1064.99,1109.49
