class,age,male,female
0,0 to 1,548.05,469.02
1,1 to 5,2099.93,1794.01
10,10 to 15,2846.53,2621.98
15,15 to 20,2751.74,2725.59
20,20 to 25,2867.53,2779.08
25,25 to 30,2819.02,2644.1
30,30 to 35,2796.23,2594.62
35,35 to 40,2609.2,2379.72
40,40 to 45,2288.5,2116.89
45,45 to 50,2008.45,1816.95
5,5 to 10,2494.67,2187.06
50,50 to 55,1696.19,1629.42
55,55 to 60,1526.68,1368.32
60,60 to 65,1259.25,1168.43
65,65 to 70,902.72,809.43
70,70 to 75,602.96,578.6
75,75 to 80,347.48,336.35
80,80 and over,314.12,291.35
