class,age,male,female
0,0 to 1,2514.51,2325.67
1,1 to 5,9634.71,8895.66
10,10 to 15,11645.44,11124.29
15,15 to 20,11742.68,11643.43
20,20 to 25,11336.75,10510.54
25,25 to 30,10892.48,10321.64
30,30 to 35,10694.32,10336.45
35,35 to 40,10449.16,9719.08
40,40 to 45,9385.99,9271.53
45,45 to 50,8438.73,8084.66
5,5 to 10,10864.85,10156.56
50,50 to 55,7346.48,7361.32
55,55 to 60,6606.44,6781.13
60,60 to 65,6175.61,6192.67
65,65 to 70,4458.04,4638.18
70,70 to 75,2769.69,3128.99
75,75 to 80,1468.87,1896.09
80,80 and over,1305.81,1675.73
