class,age,male,female
0,0 to 1,655.07,598.38
1,1 to 5,2509.98,2288.8
10,10 to 15,3289.69,3138.93
15,15 to 20,3360.69,3253.34
20,20 to 25,3440.18,3309.55
25,25 to 30,3394.09,3188.37
30,30 to 35,3179.55,3051.55
35,35 to 40,3063.81,2846.25
40,40 to 45,2712.8,2620.12
45,45 to 50,2487.12,2280.87
5,5 to 10,3106.01,2871.96
50,50 to 55,1992.44,1966.51
55,55 to 60,1770.89,1580.77
60,60 to 65,1290.48,1324.08
65,65 to 70,940.02,972.82
70,70 to 75,575.31,620.96
75,75 to 80,314.9,362.4
80,80 and over,250.99,281.35
