class,age,male,female
0,0 to 1,640.35,602.47
1,1 to 5,2453.6,2304.44
10,10 to 15,2641.64,2525.9
15,15 to 20,2160.41,2300.97
20,20 to 25,2174.24,2355.99
25,25 to 30,2340.39,2210.21
30,30 to 35,2181.64,2109.81
35,35 to 40,2075.16,2103.29
40,40 to 45,1935.92,1952.04
45,45 to 50,1780.78,1711.45
5,5 to 10,3062.5,3000.48
50,50 to 55,1440.48,1416.62
55,55 to 60,1166.79,1216.57
60,60 to 65,1059.36,1299.9
65,65 to 70,730.06,876.09
70,70 to 75,326.13,455.83
75,75 to 80,137.96,211.75
80,80 and over,99.33,152.62
