class,age,male,female
0,0 to 1,1746.85,1525.88
1,1 to 5,6693.28,5836.5
10,10 to 15,9264.95,8337.83
15,15 to 20,10049,9239.83
20,20 to 25,10995.14,10009.91
25,25 to 30,10802.57,10294.74
30,30 to 35,10554.57,9752.85
35,35 to 40,9981.97,9148.98
40,40 to 45,8804.29,7986.9
45,45 to 50,7781.6,7104.95
5,5 to 10,8378.55,7346.93
50,50 to 55,6604.75,6376.55
55,55 to 60,6111.06,5455.34
60,60 to 65,4858.37,4255.93
65,65 to 70,3540.7,3144.51
70,70 to 75,2377.84,2377.34
75,75 to 80,1643.8,1598.77
80,80 and over,1445,1453.84
