class,age,male,female
0,0 to 1,1403.01,1321.8
1,1 to 5,5375.83,5055.88
10,10 to 15,5801.63,5546.49
15,15 to 20,4732.98,5027.55
20,20 to 25,4745.32,5141.43
25,25 to 30,5122.84,4832.88
30,30 to 35,4769.8,4611.65
35,35 to 40,4541.23,4585.9
40,40 to 45,4215.47,4241.27
45,45 to 50,3874.59,3726.32
5,5 to 10,6701.93,6565.92
50,50 to 55,3137.14,3083.62
55,55 to 60,2540.89,2651.62
60,60 to 65,2300.55,2809.57
65,65 to 70,1585.28,1902.31
70,70 to 75,715.72,998.25
75,75 to 80,305.01,466.21
80,80 and over,220.99,338.58
