class,age,male,female
0,0 to 1,1056,941.03
1,1 to 5,4046.2,3599.44
10,10 to 15,5727.17,5385.03
15,15 to 20,5585.22,5766.39
20,20 to 25,5629.05,5840.71
25,25 to 30,5613.14,5799.65
30,30 to 35,5296.68,5283.64
35,35 to 40,4870.6,4899.59
40,40 to 45,4455.78,4488.44
45,45 to 50,4047.8,4156.03
5,5 to 10,4891.12,4434.48
50,50 to 55,3668.64,3876.93
55,55 to 60,3396.73,3340.01
60,60 to 65,2880.06,2715.03
65,65 to 70,2331.32,2259.58
70,70 to 75,1688.97,1863.14
75,75 to 80,1326.93,1334.88
80,80 and over,959.66,1026.78
