class,age,male,female
0,0 to 1,2647.91,2472
1,1 to 5,10145.84,9455.41
10,10 to 15,11810.14,11081.32
15,15 to 20,10907.98,10990.01
20,20 to 25,11170.63,11570.17
25,25 to 30,11700.53,11091.49
30,30 to 35,11078.69,10310.66
35,35 to 40,10214.71,9559.46
40,40 to 45,9194.16,9009.38
45,45 to 50,8469.2,7899.72
5,5 to 10,12165.42,11445.22
50,50 to 55,7010.14,7038.14
55,55 to 60,6107.09,5811.19
60,60 to 65,4896.61,4863.3
65,65 to 70,3326.72,3267.35
70,70 to 75,1913.27,2272.02
75,75 to 80,1082.93,1286.57
80,80 and over,864.61,1005.29
