class,age,male,female
0,0 to 1,210.21,185.21
1,1 to 5,805.45,708.43
10,10 to 15,1098.05,1020.33
15,15 to 20,1226.4,1176.9
20,20 to 25,1335.98,1234.16
25,25 to 30,1345.82,1261.69
30,30 to 35,1281.98,1173.12
35,35 to 40,1199.97,1101.36
40,40 to 45,1088.36,981.59
45,45 to 50,966.44,878.26
5,5 to 10,960.09,855.56
50,50 to 55,819.45,790.6
55,55 to 60,756.41,663.59
60,60 to 65,591.83,535.83
65,65 to 70,450.05,426.81
70,70 to 75,318.79,336.59
75,75 to 80,239.79,237.24
80,80 and over,190.55,201.38
