class,age,male,female
0,0 to 1,1969.3,1839.02
1,1 to 5,7545.66,7034.24
10,10 to 15,8738.68,8197.32
15,15 to 20,8054.76,8138.22
20,20 to 25,8277.95,8600.94
25,25 to 30,8702.1,8257.15
30,30 to 35,8255.18,7665.19
35,35 to 40,7594.24,7102.17
40,40 to 45,6842.49,6702.57
45,45 to 50,6299.66,5877.6
5,5 to 10,9035.93,8506.07
50,50 to 55,5229.78,5248.82
55,55 to 60,4554.18,4341.44
60,60 to 65,3673.32,3628.59
65,65 to 70,2487.06,2427.19
70,70 to 75,1432.28,1704.15
75,75 to 80,813.42,966.44
80,80 and over,650.95,756.24
