class,age,male,female
0,0 to 1,1176.37,1092.49
1,1 to 5,4507.42,4178.77
10,10 to 15,5604.52,5337.38
15,15 to 20,4822.55,4799.93
20,20 to 25,4570.33,4525.63
25,25 to 30,4710.54,4494.13
30,30 to 35,4731.02,4696.08
35,35 to 40,4726.62,4459.89
40,40 to 45,4216.58,4150.59
45,45 to 50,3753.72,3649.99
5,5 to 10,5419.76,5049.06
50,50 to 55,3242.66,3265.91
55,55 to 60,2786.05,2960.85
60,60 to 65,2583.94,2658.72
65,65 to 70,1756.67,1900.52
70,70 to 75,1011.59,1294.01
75,75 to 80,537.87,765.05
80,80 and over,452.1,609.63
