class,age,male,female
0,0 to 1,966.29,856.17
1,1 to 5,3702.48,3274.83
10,10 to 15,5380.47,5091.47
15,15 to 20,5394.12,5255
20,20 to 25,5377.85,4934.04
25,25 to 30,5059.34,4896.59
30,30 to 35,4761.11,4806.18
35,35 to 40,4506.72,4623.93
40,40 to 45,4179.14,4120.59
45,45 to 50,3678.75,3513.5
5,5 to 10,4827.76,4351.75
50,50 to 55,3070.77,3314.27
55,55 to 60,2689.58,2832.56
60,60 to 65,2413.8,2606.57
65,65 to 70,1883.05,1891.35
70,70 to 75,1194.03,1339.4
75,75 to 80,701.58,730.41
80,80 and over,545.06,636.83
