class,age,male,female
0,0 to 1,1480.94,1382.44
1,1 to 5,5674.43,5287.83
10,10 to 15,6593.04,6184.71
15,15 to 20,6080.6,6139.6
20,20 to 25,6247.22,6481.37
25,25 to 30,6563.05,6228.9
30,30 to 35,6225.11,5781.24
35,35 to 40,5726.85,5357.24
40,40 to 45,5158.41,5051.65
45,45 to 50,4747.65,4432.07
5,5 to 10,6801.69,6399.79
50,50 to 55,3945.17,3958.06
55,55 to 60,3433.21,3272.11
60,60 to 65,2768.36,2733.35
65,65 to 70,1880.09,1834.48
70,70 to 75,1086.83,1291.03
75,75 to 80,620.28,734.47
80,80 and over,496.01,575.96
