class,age,male,female
0,0 to 1,1340.15,1240.63
1,1 to 5,5134.96,4745.41
10,10 to 15,6952.43,6602.41
15,15 to 20,7870.67,7933.15
20,20 to 25,7847.72,7394.83
25,25 to 30,7606.19,6945.91
30,30 to 35,7371.25,6828.12
35,35 to 40,7030.16,6544.18
40,40 to 45,6336.29,6185.78
45,45 to 50,5657.5,5440.02
5,5 to 10,5715.97,5273.05
50,50 to 55,4951.07,5013.71
55,55 to 60,4455.54,4290.3
60,60 to 65,3744.98,3659.72
65,65 to 70,2813.41,2917.88
70,70 to 75,1849.31,2038.27
75,75 to 80,1001.9,1229.39
80,80 and over,850.33,960.96
