class,age,male,female
0,0 to 1,995.45,931.93
1,1 to 5,3814.2,3564.62
10,10 to 15,5102.56,4843.96
15,15 to 20,4479.14,4316.21
20,20 to 25,4206.66,4315.66
25,25 to 30,4282.65,4191.92
30,30 to 35,3980.61,3951.54
35,35 to 40,3856.05,3900.02
40,40 to 45,3603.73,3712.55
45,45 to 50,3363.35,3321.8
5,5 to 10,5104.52,4682.24
50,50 to 55,2853.38,2984.12
55,55 to 60,2490.87,2443.15
60,60 to 65,2008.15,2045.53
65,65 to 70,1396.92,1445.2
70,70 to 75,799.12,997.48
75,75 to 80,456.43,580.23
80,80 and over,354.01,445.96
