class,age,male,female
0,0 to 1,716.64,649.66
1,1 to 5,2745.9,2484.94
10,10 to 15,3717,3482.1
15,15 to 20,3931.08,3920.59
20,20 to 25,4019.55,3975.02
25,25 to 30,3975.67,3756.25
30,30 to 35,3758.66,3533.52
35,35 to 40,3526.64,3329.9
40,40 to 45,3191.57,3120.57
45,45 to 50,2909.09,2773.29
5,5 to 10,3289.14,2969.53
50,50 to 55,2482.12,2529.12
55,55 to 60,2258.4,2102.05
60,60 to 65,1855.46,1732.61
65,65 to 70,1310.16,1257.29
70,70 to 75,824.01,898.24
75,75 to 80,498.21,521.95
80,80 and over,398.46,447.23
