class,age,male,female
0,0 to 1,960.43,888.62
1,1 to 5,3680.03,3398.95
10,10 to 15,4964.85,4719.58
15,15 to 20,5613.9,5654.78
20,20 to 25,5591.14,5249.4
25,25 to 30,5410.69,4927.47
30,30 to 35,5228.37,4837.22
35,35 to 40,4981.9,4627.45
40,40 to 45,4478.94,4368.69
45,45 to 50,3995.6,3839.48
5,5 to 10,4094.29,3777.86
50,50 to 55,3497.54,3547.02
55,55 to 60,3155.18,3050.13
60,60 to 65,2675.54,2610.31
65,65 to 70,2010.66,2070.24
70,70 to 75,1313.57,1442.31
75,75 to 80,711.5,867.95
80,80 and over,605.19,684.21
