class,age,male,female
0,0 to 1,753.71,694.21
1,1 to 5,2887.92,2655.35
10,10 to 15,3717.4,3578.21
15,15 to 20,4022.8,4017.37
20,20 to 25,3920.94,3504.42
25,25 to 30,3732.03,3273.72
30,30 to 35,3453.19,3159.9
35,35 to 40,3257.57,2935.65
40,40 to 45,2811.77,2696.16
45,45 to 50,2466.12,2341.93
5,5 to 10,3195.18,2966.46
50,50 to 55,2160.84,2247.79
55,55 to 60,2035.63,2096.42
60,60 to 65,1982.4,1886.89
65,65 to 70,1484.16,1374.14
70,70 to 75,887.18,917.4
75,75 to 80,475.28,527.89
80,80 and over,416.57,471.82
