class,age,male,female
0,0 to 1,890.2,812.68
1,1 to 5,3410.92,3108.48
10,10 to 15,4604.58,4335.23
15,15 to 20,5019.08,4985.55
20,20 to 25,5199.13,5079.77
25,25 to 30,5107.45,4776.13
30,30 to 35,4789.79,4476.06
35,35 to 40,4488.03,4228.57
40,40 to 45,4060.51,3982.65
45,45 to 50,3716.83,3545.8
5,5 to 10,4080.85,3706.12
50,50 to 55,3165.1,3207.38
55,55 to 60,2856.43,2644.49
60,60 to 65,2308.09,2174.79
65,65 to 70,1652.49,1597.05
70,70 to 75,1028.42,1133.91
75,75 to 80,630.25,676.78
80,80 and over,501.97,577.56
