class,age,male,female
0,0 to 1,1207.34,1116.53
1,1 to 5,4626.11,4270.72
10,10 to 15,5586.95,5337.45
15,15 to 20,5659.12,5610.76
20,20 to 25,5466.13,5058.86
25,25 to 30,5242.15,4966.29
30,30 to 35,5143.39,4967.36
35,35 to 40,5022.22,4669.3
40,40 to 45,4512.02,4457.39
45,45 to 50,4057.75,3885.85
5,5 to 10,5206.45,4867.55
50,50 to 55,3533.33,3540.02
55,55 to 60,3181.42,3262.48
60,60 to 65,2974.63,2980.72
65,65 to 70,2150.68,2235.24
70,70 to 75,1338.58,1507.56
75,75 to 80,709.86,914.11
80,80 and over,631.85,809.9
