class,age,male,female
0,0 to 1,838.06,784.22
1,1 to 5,3211.14,2999.63
10,10 to 15,4300.9,4079.66
15,15 to 20,3818.52,3670.37
20,20 to 25,3597.95,3676.51
25,25 to 30,3655.6,3570.13
30,30 to 35,3399.4,3365.91
35,35 to 40,3295.23,3328.39
40,40 to 45,3074.02,3153.53
45,45 to 50,2865.08,2818.9
5,5 to 10,4283.1,3930.14
50,50 to 55,2433.77,2524.65
55,55 to 60,2121.92,2066.3
60,60 to 65,1693.61,1722.83
65,65 to 70,1188.42,1229.35
70,70 to 75,678.44,845.51
75,75 to 80,392.51,497.84
80,80 and over,305.25,386.25
