class,age,male,female
0,0 to 1,1081.4,1014
1,1 to 5,4143.56,3878.55
10,10 to 15,5290.27,5099.41
15,15 to 20,4108.26,4440.47
20,20 to 25,4092.78,4545.63
25,25 to 30,4262.91,4203.36
30,30 to 35,3800.75,3778.29
35,35 to 40,3662.06,3726.62
40,40 to 45,3471.56,3530.78
45,45 to 50,3095.27,3017.81
5,5 to 10,5566.3,5267.66
50,50 to 55,2585.17,2744.89
55,55 to 60,2274.64,2483.99
60,60 to 65,2346.65,2450.99
65,65 to 70,1402.9,1480.51
70,70 to 75,701.94,945.74
75,75 to 80,379.4,496.13
80,80 and over,268.37,393.05
