class,age,male,female
0,0 to 1,988.19,864.51
1,1 to 5,3786.38,3306.74
10,10 to 15,5426.2,5209.57
15,15 to 20,5349.69,5284.79
20,20 to 25,5297.13,4848.7
25,25 to 30,4970.74,4754.18
30,30 to 35,4639.16,4695.97
35,35 to 40,4409.48,4475.88
40,40 to 45,4085.41,4017.49
45,45 to 50,3597.41,3393.88
5,5 to 10,4886.47,4392.26
50,50 to 55,3002.4,3191.48
55,55 to 60,2676.86,2665.6
60,60 to 65,2301.91,2357.14
65,65 to 70,1718.99,1683.39
70,70 to 75,1177.74,1300.45
75,75 to 80,729.22,735.6
80,80 and over,601.05,654.81
