class,age,male,female
0,0 to 1,1010.98,892.7
1,1 to 5,3873.71,3414.56
10,10 to 15,5328.09,4936.71
15,15 to 20,5909.58,5678.28
20,20 to 25,6449.35,5991.7
25,25 to 30,6522.16,6141.26
30,30 to 35,6205.7,5687.19
35,35 to 40,5790,5332.27
40,40 to 45,5257.01,4779.81
45,45 to 50,4670.69,4278.93
5,5 to 10,4642.97,4140.17
50,50 to 55,3992.11,3871.67
55,55 to 60,3677.15,3253.22
60,60 to 65,2883.95,2610.16
65,65 to 70,2193.24,2083.07
70,70 to 75,1562.99,1659.14
75,75 to 80,1179.14,1167.04
80,80 and over,938.34,987.34
