class,age,male,female
0,0 to 1,890.48,793.54
1,1 to 5,3411.99,3035.29
10,10 to 15,4829.14,4541.7
15,15 to 20,4704.02,4859.9
20,20 to 25,4736.01,4919.19
25,25 to 30,4719.84,4881.7
30,30 to 35,4453.96,4447.69
35,35 to 40,4095.82,4124.23
40,40 to 45,3746.88,3777.74
45,45 to 50,3404.67,3499.22
5,5 to 10,4124.26,3739.74
50,50 to 55,3086.6,3264.26
55,55 to 60,2858.04,2812.89
60,60 to 65,2425.32,2287.38
65,65 to 70,1964.54,1904.18
70,70 to 75,1422.9,1569.81
75,75 to 80,1118.05,1124.97
80,80 and over,807.72,864.61
