class,age,male,female
0,0 to 1,942.34,851.22
1,1 to 5,3610.71,3255.91
10,10 to 15,5325.98,4920.42
15,15 to 20,5458.04,5330.67
20,20 to 25,6121.05,5805.88
25,25 to 30,6024.05,5762.57
30,30 to 35,5699.61,5337.72
35,35 to 40,5409.15,5106.52
40,40 to 45,4954.15,4701.18
45,45 to 50,4441.06,4189.4
5,5 to 10,4552.88,4067.17
50,50 to 55,3805.38,3729.09
55,55 to 60,3288.39,3170.82
60,60 to 65,2768.71,2552.3
65,65 to 70,2148.17,2116.12
70,70 to 75,1527.53,1646.05
75,75 to 80,1097.46,1117.6
80,80 and over,869.57,940.55
