class,age,male,female
0,0 to 1,742.92,713.89
1,1 to 5,2846.6,2730.64
10,10 to 15,3179.41,3032.29
15,15 to 20,2502.65,2554.46
20,20 to 25,2369.58,2562.99
25,25 to 30,2674.3,2483.87
30,30 to 35,2446.82,2356.94
35,35 to 40,2362.44,2254.35
40,40 to 45,2029.16,1968.92
45,45 to 50,1841.12,1790.78
5,5 to 10,3486.74,3413.77
50,50 to 55,1513.9,1476.03
55,55 to 60,1224.75,1296.21
60,60 to 65,1058.78,1188.44
65,65 to 70,728.42,873.57
70,70 to 75,388,524.94
75,75 to 80,182.71,264.51
80,80 and over,143.04,211.8
