class,age,male,female
0,0 to 1,729.4,682.43
1,1 to 5,2794.79,2610.31
10,10 to 15,3735.14,3543.35
15,15 to 20,3286.15,3162.89
20,20 to 25,3089.72,3166.86
25,25 to 30,3146.1,3077.54
30,30 to 35,2925.82,2900.89
35,35 to 40,2831.78,2860.21
40,40 to 45,2643.76,2720.41
45,45 to 50,2466.12,2433.73
5,5 to 10,3735.46,3425.42
50,50 to 55,2091.76,2186
55,55 to 60,1826.66,1789.81
60,60 to 65,1470.85,1498.83
65,65 to 70,1024.49,1059.51
70,70 to 75,585.9,730
75,75 to 80,334.79,425
80,80 and over,259.04,326.83
