class,age,male,female
0,0 to 1,1749.29,1645.86
1,1 to 5,6702.64,6295.43
10,10 to 15,7216.87,6900.64
15,15 to 20,5901.69,6285.13
20,20 to 25,5938.74,6435.15
25,25 to 30,6393.16,6037.36
30,30 to 35,5959.29,5763.05
35,35 to 40,5668.61,5744.76
40,40 to 45,5287.4,5331.04
45,45 to 50,4863.57,4674.32
5,5 to 10,8365.68,8196.24
50,50 to 55,3934.28,3869.03
55,55 to 60,3186.75,3322.82
60,60 to 65,2893.09,3549.45
65,65 to 70,1993.77,2392.58
70,70 to 75,890.97,1245.19
75,75 to 80,376.99,578.53
80,80 and over,271.49,417.1
