class,age,male,female
0,0 to 1,1558.89,1448.37
1,1 to 5,5973.11,5539.99
10,10 to 15,7438.63,7083.03
15,15 to 20,6331.04,6304.53
20,20 to 25,5992.09,5963.19
25,25 to 30,6207.03,5924.18
30,30 to 35,6241.52,6206.9
35,35 to 40,6242.4,5896.35
40,40 to 45,5566.72,5480.73
45,45 to 50,4954.7,4822.05
5,5 to 10,7207.3,6715.79
50,50 to 55,4276.37,4311
55,55 to 60,3664.2,3904.53
60,60 to 65,3401.96,3507.69
65,65 to 70,2301.21,2497.31
70,70 to 75,1316.67,1700.49
75,75 to 80,699.71,1003.91
80,80 and over,585.74,794.36
