class,age,male,female
0,0 to 1,1575.77,1468.21
1,1 to 5,6037.79,5615.88
10,10 to 15,7039.3,6597.82
15,15 to 20,6523.31,6588.69
20,20 to 25,6727.35,6963.04
25,25 to 30,7040.05,6681.33
30,30 to 35,6666.18,6193.2
35,35 to 40,6132.56,5738.11
40,40 to 45,5518.96,5399.98
45,45 to 50,5071.55,4746.89
5,5 to 10,7225.53,6790.36
50,50 to 55,4223.78,4245.19
55,55 to 60,3685.41,3522.82
60,60 to 65,2982.63,2934.7
65,65 to 70,2028.97,1979.07
70,70 to 75,1188.42,1401.53
75,75 to 80,687.35,804.44
80,80 and over,550.26,632.05
