class,age,male,female
0,0 to 1,1437.58,1204.47
1,1 to 5,5508.28,4607.08
10,10 to 15,7513.41,6805.77
15,15 to 20,7544.1,6887.78
20,20 to 25,7835.68,6929.77
25,25 to 30,8072.63,7486.13
30,30 to 35,7757.01,7249.72
35,35 to 40,7599.99,6782.86
40,40 to 45,6590.71,5884.5
45,45 to 50,5858.91,5324.39
5,5 to 10,6884.29,5796.92
50,50 to 55,4915.99,5070.47
55,55 to 60,4989.79,4633.31
60,60 to 65,4465.8,3893.79
65,65 to 70,3222.95,2848.26
70,70 to 75,2167.89,2088.05
75,75 to 80,1490.91,1377.72
80,80 and over,1346.17,1218.65
