class,age,male,female
0,0 to 1,1617.91,1525.31
1,1 to 5,6199.26,5834.31
10,10 to 15,7556.89,7226.54
15,15 to 20,6406.22,6508.53
20,20 to 25,6115.04,6166.62
25,25 to 30,6260.15,5926.03
30,30 to 35,6075.1,6062.71
35,35 to 40,5818.6,5548.42
40,40 to 45,5236.39,5378.96
45,45 to 50,4879.86,4694.32
5,5 to 10,7127.72,6903.67
50,50 to 55,4076.83,4335.13
55,55 to 60,3663.98,3974.04
60,60 to 65,3908.48,4097.68
65,65 to 70,2542.49,2776.73
70,70 to 75,1425.23,1797.85
75,75 to 80,709.18,1098.69
80,80 and over,637.6,963.63
