class,age,male,female
0,0 to 1,838.3,738.4
1,1 to 5,3212.05,2824.39
10,10 to 15,4375.16,4066.05
15,15 to 20,4888.4,4689.88
20,20 to 25,5323.86,4916.02
25,25 to 30,5360.2,5023.89
30,30 to 35,5107.47,4673.56
35,35 to 40,4782.53,4388.1
40,40 to 45,4336.47,3908.72
45,45 to 50,3850.32,3496.91
5,5 to 10,3827.33,3410.35
50,50 to 55,3262.5,3146.36
55,55 to 60,3011.89,2640.9
60,60 to 65,2356.5,2133.46
65,65 to 70,1791.61,1698.42
70,70 to 75,1267.99,1337.71
75,75 to 80,952.83,942.59
80,80 and over,757.25,800.43
