class,age,male,female
0,0 to 1,2054.33,1868.35
1,1 to 5,7871.45,7146.45
10,10 to 15,10963.66,10350.57
15,15 to 20,10589.8,10729.81
20,20 to 25,10766.61,10547.42
25,25 to 30,10561.24,10266
30,30 to 35,9963.19,9452.53
35,35 to 40,9084.96,8727.21
40,40 to 45,8156.54,7972.83
45,45 to 50,7349.95,7214.24
5,5 to 10,9543.59,8718.34
50,50 to 55,6641.33,6456.12
55,55 to 60,5461.58,5137.09
60,60 to 65,4269.3,4021.63
65,65 to 70,3395.48,3315.32
70,70 to 75,2548.68,2811.89
75,75 to 80,1737.35,1783.96
80,80 and over,1356.04,1508.76
