class,age,male,female
0,0 to 1,1492.98,1382.21
1,1 to 5,5720.55,5286.96
10,10 to 15,7749.15,7357.97
15,15 to 20,8773.96,8844.38
20,20 to 25,8749.87,8249.22
25,25 to 30,8482.45,7749.15
30,30 to 35,8223.67,7619.07
35,35 to 40,7844.09,7304.09
40,40 to 45,7072.36,6905.24
45,45 to 50,6315.55,6073.31
5,5 to 10,6368.47,5874.76
50,50 to 55,5526.72,5595.51
55,55 to 60,4971.9,4784.84
60,60 to 65,4173.8,4079.67
65,65 to 70,3135.36,3255.01
70,70 to 75,2062.66,2274.62
75,75 to 80,1117.56,1372.37
80,80 and over,948.18,1071.49
