class,age,male,female
0,0 to 1,767.74,713.97
1,1 to 5,2941.72,2730.93
10,10 to 15,3686.18,3543
15,15 to 20,3244.93,3286.94
20,20 to 25,2947.96,3133.12
25,25 to 30,2980.05,2950.45
30,30 to 35,2749.92,2866.46
35,35 to 40,2703.99,2811.62
40,40 to 45,2465.81,2571.36
45,45 to 50,2206.41,2141.41
5,5 to 10,3976.44,3756.17
50,50 to 55,1745.1,1952.61
55,55 to 60,1473.8,1654.68
60,60 to 65,1295.47,1579.52
65,65 to 70,826.03,1018.14
70,70 to 75,471.32,655.64
75,75 to 80,233.37,315.2
80,80 and over,171.83,260.34
