class,age,male,female
0,0 to 1,1109.27,1001.25
1,1 to 5,4250.31,3829.79
10,10 to 15,6255.45,5773.09
15,15 to 20,6430.9,6266.57
20,20 to 25,7209.48,6829.49
25,25 to 30,7090.77,6784.18
30,30 to 35,6718.85,6287.97
35,35 to 40,6372.75,6011.13
40,40 to 45,5829.24,5523.13
45,45 to 50,5222.31,4920.59
5,5 to 10,5357.97,4785.49
50,50 to 55,4473.79,4378.18
55,55 to 60,3871.7,3720.44
60,60 to 65,3247.35,2988.4
65,65 to 70,2514.41,2468.8
70,70 to 75,1784.55,1919.42
75,75 to 80,1280.65,1303.12
80,80 and over,1017.78,1099.7
