class,age,male,female
0,0 to 1,1166.88,1069.47
1,1 to 5,4471.06,4090.73
10,10 to 15,5831.87,5559.12
15,15 to 20,5839.37,5652.11
20,20 to 25,5889.46,5683.84
25,25 to 30,5814.41,5467.95
30,30 to 35,5445.9,5252.58
35,35 to 40,5259.02,4902
40,40 to 45,4660.04,4521.7
45,45 to 50,4296.59,3946.71
5,5 to 10,5553.15,5136.04
50,50 to 55,3437.25,3401.85
55,55 to 60,3056.93,2767.89
60,60 to 65,2251.79,2343.93
65,65 to 70,1642.95,1717.48
70,70 to 75,988.22,1075.77
75,75 to 80,536.33,617.39
80,80 and over,418.99,472.66
