class,age,male,female
0,0 to 1,833.79,744.11
1,1 to 5,3194.78,2846.22
10,10 to 15,4344.19,4027.95
15,15 to 20,3998.87,4043.92
20,20 to 25,3906.81,3983.48
25,25 to 30,4025.45,3890.93
30,30 to 35,3848.61,3666.89
35,35 to 40,3606.98,3375.61
40,40 to 45,3209.33,3071.8
45,45 to 50,2866.52,2729.37
5,5 to 10,3821.49,3438.92
50,50 to 55,2433.05,2568.53
55,55 to 60,2345.65,2189.03
60,60 to 65,1995.1,1846.23
65,65 to 70,1333.26,1287
70,70 to 75,858.17,915.61
75,75 to 80,476,486.87
80,80 and over,404.11,402.86
