class,age,male,female
0,0 to 1,1190.22,1119.8
1,1 to 5,4560.47,4283.22
10,10 to 15,4909.98,4694.85
15,15 to 20,4015.52,4276.78
20,20 to 25,4041.22,4379.04
25,25 to 30,4350.04,4108.09
30,30 to 35,4054.98,3921.48
35,35 to 40,3857.07,3909.35
40,40 to 45,3598.27,3628.22
45,45 to 50,3309.92,3181.05
5,5 to 10,5692.22,5576.94
50,50 to 55,2677.41,2633.04
55,55 to 60,2168.69,2261.23
60,60 to 65,1969.02,2416.11
65,65 to 70,1356.96,1628.38
70,70 to 75,606.18,847.24
75,75 to 80,256.43,393.57
80,80 and over,184.63,283.68
